F,M,name,odds
16,0,Yasmine,0
16,0,Yolander,0
16,0,Yolunda,0
16,0,Yvonda,0
15,0,Adelia,0
15,0,Adonica,0
15,1406,Alex,0.9894440534834623
15,0,Alia,0
15,7,Amal,0.3181818181818182
15,0,Amyjo,0
15,0,Angala,0
15,0,Anissia,0
15,0,Annessa,0
15,0,Areatha,0
15,0,Armanda,0
15,0,Arwen,0
15,0,Barri,0
15,0,Bertie,0
15,5,Bethel,0.25
15,0,Betzaida,0
15,0,Beverlee,0
15,0,Brandye,0
15,0,Bryanna,0
15,1734,Calvin,0.9914236706689536
15,0,Carlena,0
15,0,Carletha,0
15,0,Chara,0
15,91,Che,0.8584905660377359
15,0,Christe,0
15,0,Contrina,0
15,0,Correna,0
15,0,Cosette,0
15,0,Cyndy,0
15,0,Danine,0
15,0,Danyale,0
15,0,Daphanie,0
15,0,Dawnell,0
15,0,Dawnita,0
15,0,Deborha,0
15,0,Delania,0
15,24,Demetric,0.6153846153846154
15,0,Denielle,0
15,4148,Derek,0.9963968292097045
15,0,Dimitra,0
15,0,Dinora,0
15,1279,Don,0.9884080370942813
15,8,Donnis,0.34782608695652173
15,0,Dorrie,0
15,1629,Earl,0.9908759124087592
15,0,Easter,0
15,0,Eboni,0
15,0,Eda,0
15,20,Elan,0.5714285714285714
15,0,Elysia,0
15,0,Eudora,0
15,0,Evangela,0
15,0,Faustina,0
15,0,Floretta,0
15,0,Franca,0
15,5,Glennis,0.25
15,0,Golda,0
15,0,Gwenette,0
15,0,Jackquline,0
15,0,Jaquetta,0
15,0,Jeannene,0
15,0,Jeraldine,0
15,0,Jerrilyn,0
15,0,Joelene,0
15,0,Johannah,0
15,0,Jonie,0
15,0,Jorie,0
15,0,Jyl,0
15,0,Kamille,0
15,0,Kareen,0
15,0,Karene,0
15,0,Kasha,0
15,0,Kateri,0
15,0,Katrinka,0
15,0,Kaycee,0
15,0,Kenia,0
15,0,Kerryann,0
15,0,Keturah,0
15,0,Keya,0
15,0,Kimbely,0
15,0,Kolette,0
15,0,Korena,0
15,0,Korin,0
15,0,Krisann,0
15,0,Krisha,0
15,0,Krissie,0
15,0,Lakita,0
15,0,Larena,0
15,0,Larenda,0
15,0,Lashandra,0
15,0,Latanga,0
15,0,Latitia,0
15,0,Latona,0
15,0,Latrecia,0
15,0,Laurena,0
15,0,Laurianne,0
15,0,Laury,0
15,0,Loura,0
15,0,Lovie,0
15,5,Lue,0.25
15,0,Lus,0
15,0,Lysandra,0
15,0,Lyssa,0
15,0,Maire,0
15,0,Maite,0
15,0,Margaretta,0
15,0,Margherita,0
15,0,Maricella,0
15,0,Marlette,0
15,0,Marlise,0
15,0,Marvette,0
15,0,Maryanna,0
15,0,Maurene,0
15,0,Maurine,0
15,0,Mayda,0
15,0,Meliss,0
15,0,Micole,0
15,0,Mysti,0
15,0,Natarsha,0
15,0,Oriana,0
15,0,Pascha,0
15,0,Pepper,0
15,0,Rabecca,0
15,0,Ramonita,0
15,0,Renna,0
15,0,Rhona,0
15,1651,Ricardo,0.9909963985594238
15,0,Romaine,0
15,24,Ronell,0.6153846153846154
15,0,Rosette,0
15,0,Roshunda,0
15,3038,Roy,0.9950867998689813
15,0,Sabrinia,0
15,8,Salome,0.34782608695652173
15,0,Sanda,0
15,0,Shala,0
15,0,Shanette,0
15,0,Sharae,0
15,0,Sharlotte,0
15,0,Sharrie,0
15,0,Shawan,0
15,0,Sherriann,0
15,0,Shila,0
15,0,Shunta,0
15,1954,Stanley,0.9923819197562215
15,0,Stephnie,0
15,2935,Steve,0.9949152542372881
15,0,Sulema,0
15,0,Tamira,0
15,0,Tamla,0
15,6,Tawn,0.2857142857142857
15,0,Teffany,0
15,0,Tenia,0
15,0,Terriann,0
15,0,Tifany,0
15,0,Tiny,0
15,0,Tomara,0
15,8,Toy,0.34782608695652173
15,0,Trayce,0
15,0,Tyese,0
15,0,Valori,0
15,0,Varonica,0
15,0,Velinda,0
15,0,Veroncia,0
15,0,Veronda,0
15,0,Zipora,0
15,0,Zola,0
14,0,Adelaide,0
14,24,Adrien,0.631578947368421
14,0,Aishah,0
14,0,Aleida,0
14,0,Aleisha,0
14,0,Allena,0
14,0,Angeleque,0
14,0,Anisha,0
14,0,Annabell,0
14,0,Annalee,0
14,0,Antwanette,0
14,0,Aria,0
14,0,Aricka,0
14,0,Arielle,0
14,14,Ashanti,0.5
14,0,Ashleigh,0
14,2801,Barry,0.9950266429840142
14,0,Beckey,0
14,0,Birdie,0
14,0,Blossom,0
14,0,Brianne,0
14,0,Brita,0
14,0,Brittney,0
14,0,Calista,0
14,0,Candelaria,0
14,0,Carrianne,0
14,0,Cassy,0
14,0,Catherin,0
14,0,Cathlene,0
14,0,Channa,0
14,0,Charmion,0
14,0,Chelle,0
14,0,Chelsa,0
14,0,Chenita,0
14,0,Christelle,0
14,0,Cissy,0
14,0,Clarita,0
14,0,Clorinda,0
14,0,Codi,0
14,0,Corissa,0
14,0,Cyndee,0
14,0,Dalena,0
14,12,Daniell,0.46153846153846156
14,0,Darcelle,0
14,0,Dardi,0
14,0,Darnetta,0
14,0,Darnisha,0
14,1368,Darryl,0.9898697539797395
14,0,Dawnelle,0
14,0,Dayla,0
14,0,Debera,0
14,0,Debie,0
14,0,Deette,0
14,0,Delphia,0
14,0,Delphina,0
14,0,Dessa,0
14,0,Dinorah,0
14,0,Dorenda,0
14,0,Dorianne,0
14,0,Dustie,0
14,0,Dwanda,0
14,0,Eilene,0
14,0,Eleanora,0
14,0,Elin,0
14,0,Elisia,0
14,0,Elizabet,0
14,0,Emilee,0
14,0,Era,0
14,2266,Eugene,0.993859649122807
14,0,Eugina,0
14,0,Evelia,0
14,0,Fatina,0
14,0,Faydra,0
14,0,Fredricka,0
14,0,Geneen,0
14,0,Genice,0
14,0,Ginna,0
14,1999,Glen,0.9930452061599603
14,0,Glena,0
14,0,Hollye,0
14,0,Jacqualyn,0
14,0,Jalene,0
14,37,Jamel,0.7254901960784313
14,0,Jannet,0
14,0,Jarita,0
14,0,Jennife,0
14,0,Jesica,0
14,0,Jodelle,0
14,0,Jodiann,0
14,0,Joelyn,0
14,0,Jolena,0
14,0,Jonica,0
14,147,Jude,0.9130434782608695
14,0,Kallie,0
14,0,Kathe,0
14,0,Kathren,0
14,0,Katya,0
14,0,Kedra,0
14,0,Keelie,0
14,0,Kesia,0
14,0,Kierstin,0
14,0,Kimara,0
14,0,Korri,0
14,221,Kory,0.9404255319148936
14,0,Krisanne,0
14,0,Kristyne,0
14,0,Lachandra,0
14,0,Ladawna,0
14,0,Ladonya,0
14,0,Laini,0
14,0,Lanee,0
14,0,Larie,0
14,0,Le,0
14,0,Lean,0
14,0,Lenee,0
14,35,Lennie,0.7142857142857143
14,0,Leshia,0
14,0,Letta,0
14,0,Liisa,0
14,0,Lisanne,0
14,0,Lisia,0
14,0,Lonetta,0
14,0,Louvenia,0
14,10,Macy,0.4166666666666667
14,0,Marianela,0
14,0,Mariella,0
14,0,Marlaina,0
14,0,Marlina,0
14,0,Marline,0
14,17,Marquette,0.5483870967741935
14,13,Marvel,0.48148148148148145
14,0,Marvina,0
14,0,Mashell,0
14,0,Mayte,0
14,0,Melisse,0
14,0,Mellonie,0
14,0,Melyssa,0
14,0,Memory,0
14,0,Merissa,0
14,0,Michaeline,0
14,0,Michalene,0
14,0,Minette,0
14,0,Mischell,0
14,0,Modesta,0
14,0,Moriah,0
14,0,Myrtis,0
14,0,Naima,0
14,0,Nechama,0
14,0,Necola,0
14,1570,Neil,0.9911616161616161
14,1524,Norman,0.9908972691807543
14,0,Pamila,0
14,0,Poppy,0
14,0,Priya,0
14,0,Queenie,0
14,0,Raechelle,0
14,6,Rainey,0.3
14,0,Ramonda,0
14,0,Renell,0
14,0,Resha,0
14,0,Riva,0
14,1364,Roberto,0.9898403483309144
14,0,Rogina,0
14,0,Rolinda,0
14,0,Rondi,0
14,0,Ronelle,0
14,0,Rosland,0
14,0,Rosy,0
14,214,Royce,0.9385964912280702
14,0,Ruthanne,0
14,0,Sadonna,0
14,0,Sallyann,0
14,0,Sarabeth,0
14,18,Shann,0.5625
14,0,Shannel,0
14,0,Shanyn,0
14,0,Sharan,0
14,0,Sharnell,0
14,0,Sharonne,0
14,0,Shaunte,0
14,0,Shauntel,0
14,0,Sheela,0
14,0,Shelbi,0
14,0,Sheretta,0
14,0,Sherian,0
14,0,Sherill,0
14,0,Sherria,0
14,0,Sheryle,0
14,0,Shontelle,0
14,5,Skye,0.2631578947368421
14,25,Sol,0.6410256410256411
14,0,Stepanie,0
14,221,Sterling,0.9404255319148936
14,0,Stormi,0
14,0,Sueanne,0
14,0,Tameko,0
14,0,Tanga,0
14,0,Tela,0
14,0,Teretha,0
14,0,Teria,0
14,0,Tiajuana,0
14,0,Tiki,0
14,0,Timeka,0
14,0,Tomasita,0
14,12,Tonnie,0.46153846153846156
14,0,Vania,0
14,0,Verena,0
14,0,Veronika,0
14,0,Zella,0
14,0,Zondra,0
13,0,Alda,0
13,0,Alfredia,0
13,0,Alisande,0
13,0,Allana,0
13,0,Anamarie,0
13,0,Anjela,0
13,0,Anjenette,0
13,0,Antonya,0
13,0,Aracelia,0
13,110,August,0.8943089430894309
13,0,Bobi,0
13,2327,Brad,0.9944444444444445
13,0,Breta,0
13,0,Bridgid,0
13,13,Carlie,0.5
13,170,Carlo,0.9289617486338798
13,0,Carloyn,0
13,0,Carmina,0
13,0,Carolin,0
13,0,Casi,0
13,880,Cedric,0.9854423292273237
13,0,Charlean,0
13,0,Charmel,0
13,0,Charmon,0
13,0,Cherell,0
13,0,Christle,0
13,0,Cicely,0
13,673,Clifton,0.9810495626822158
13,0,Coralie,0
13,129,Coy,0.9084507042253521
13,0,Crissie,0
13,0,Crystel,0
13,0,Cyntha,0
13,0,Dalynn,0
13,1622,Damon,0.9920489296636086
13,0,Danel,0
13,0,Danille,0
13,0,Danise,0
13,95,Dannie,0.8796296296296297
13,0,Darcee,0
13,0,Darra,0
13,0,Davonne,0
13,0,Dedee,0
13,0,Dedria,0
13,0,Deetta,0
13,11,Delane,0.4583333333333333
13,0,Delecia,0
13,0,Demaris,0
13,0,Demetrica,0
13,0,Dene,0
13,0,Deseree,0
13,6,Deshannon,0.3157894736842105
13,0,Donnelle,0
13,0,Donyelle,0
13,0,Doree,0
13,0,Doreena,0
13,0,Drena,0
13,31,Dru,0.7045454545454546
13,0,Dyanne,0
13,0,Edina,0
13,1726,Edwin,0.99252443933295
13,0,Ellisa,0
13,0,Enedelia,0
13,0,Eraina,0
13,0,Ericia,0
13,0,Errika,0
13,0,Eveline,0
13,0,Evy,0
13,0,Felishia,0
13,0,Flavia,0
13,0,Flossie,0
13,5,France,0.2777777777777778
13,0,Franchesca,0
13,0,Francoise,0
13,0,Franki,0
13,0,Gari,0
13,15,Garnet,0.5357142857142857
13,0,Genee,0
13,0,Georganna,0
13,0,Gitty,0
13,0,Gypsy,0
13,8,Hadley,0.38095238095238093
13,0,Hally,0
13,0,Hana,0
13,0,Harriette,0
13,0,Ileen,0
13,0,Irasema,0
13,0,Isis,0
13,0,Jackelyn,0
13,0,Jacklin,0
13,0,Jacquiline,0
13,0,Jamille,0
13,0,Jaymee,0
13,0,Jeannemarie,0
13,0,Jen,0
13,0,Jenae,0
13,7,Jene,0.35
13,0,Jeralyn,0
13,0,Jil,0
13,0,Joley,0
13,0,Juandalynn,0
13,0,Juleen,0
13,0,Juley,0
13,0,Kaaren,0
13,0,Kalli,0
13,0,Karis,0
13,0,Katja,0
13,0,Kattie,0
13,0,Kaylyn,0
13,0,Keasha,0
13,0,Keia,0
13,0,Kellianne,0
13,0,Kema,0
13,0,Kennetha,0
13,0,Keriann,0
13,0,Khadija,0
13,0,Khristy,0
13,0,Kimala,0
13,0,Kimberlyann,0
13,0,Kimyatta,0
13,0,Kinberly,0
13,1919,Kirk,0.9932712215320911
13,23,Kit,0.6388888888888888
13,0,Koni,0
13,6,Korie,0.3157894736842105
13,11,Kriston,0.4583333333333333
13,0,Krystyna,0
13,0,Lacresha,0
13,0,Ladana,0
13,4166,Lance,0.9968892079444843
13,0,Lasaundra,0
13,0,Lashawne,0
13,0,Lashundra,0
13,0,Latayna,0
13,6,Laurin,0.3157894736842105
13,0,Lauryn,0
13,0,Lavanda,0
13,0,Lavera,0
13,0,Leandrea,0
13,0,Lei,0
13,0,Leida,0
13,0,Leslea,0
13,0,Leza,0
13,13,Linn,0.5
13,0,Lissett,0
13,0,Lorelle,0
13,0,Louanna,0
13,0,Lovina,0
13,0,Lucile,0
13,0,Lynita,0
13,0,Maija,0
13,0,Maja,0
13,0,Mala,0
13,0,Mandie,0
13,0,Manya,0
13,0,Mardell,0
13,13,Marice,0.5
13,0,Marlissa,0
13,0,Maronda,0
13,0,Maryfrances,0
13,0,Marymargaret,0
13,0,Mauri,0
13,28,Maxie,0.6829268292682927
13,0,Mazie,0
13,0,Melaina,0
13,0,Miko,0
13,0,Mindee,0
13,0,Miracle,0
13,0,Miroslava,0
13,0,Mirtha,0
13,0,Neoma,0
13,0,Odalys,0
13,9,Olanda,0.4090909090909091
13,0,Orpha,0
13,0,Palma,0
13,0,Panagiota,0
13,0,Paulett,0
13,0,Paulita,0
13,886,Pedro,0.985539488320356
13,0,Phyliss,0
13,0,Prescilla,0
13,0,Quintella,0
13,0,Raine,0
13,0,Reesa,0
13,2308,Reginald,0.994398965962947
13,0,Renelle,0
13,0,Retina,0
13,0,Ronetta,0
13,55,Ronnell,0.8088235294117647
13,0,Ronnetta,0
13,0,Rorie,0
13,0,Rosalin,0
13,1325,Ruben,0.9902840059790733
13,0,Saby,0
13,0,Sakina,0
13,601,Sam,0.9788273615635179
13,0,Samia,0
13,0,Serene,0
13,0,Shadonna,0
13,0,Shavonda,0
13,0,Shelbie,0
13,0,Shelie,0
13,0,Sheralyn,0
13,0,Sheril,0
13,0,Sherisse,0
13,0,Sherl,0
13,0,Sherly,0
13,0,Sherrel,0
13,0,Sherronda,0
13,0,Sheryll,0
13,0,Shirell,0
13,8,Shondell,0.38095238095238093
13,0,Shyla,0
13,0,Starlett,0
13,0,Stepheny,0
13,0,Suni,0
13,0,Sunita,0
13,0,Suzane,0
13,0,Syliva,0
13,0,Tabby,0
13,0,Taja,0
13,0,Tamu,0
13,0,Tangala,0
13,0,Tanita,0
13,0,Taria,0
13,0,Tarshia,0
13,0,Tava,0
13,0,Tecia,0
13,0,Terre,0
13,0,Terressa,0
13,0,Terrilynn,0
13,0,Terrisa,0
13,0,Tillie,0
13,0,Tomeko,0
13,0,Tonga,0
13,122,Torrey,0.9037037037037037
13,0,Torsha,0
13,0,Trease,0
13,987,Trevor,0.987
13,0,Tuwanna,0
13,0,Tylene,0
13,0,Ulonda,0
13,0,Valicia,0
13,0,Vasiliki,0
13,0,Venetia,0
13,1088,Vernon,0.9881925522252498
13,0,Victora,0
13,0,Waleska,0
13,0,Wanetta,0
13,0,Wanette,0
12,0,Adonna,0
12,0,Agustina,0
12,0,Alaine,0
12,1414,Alfred,0.9915848527349228
12,0,Alicha,0
12,0,Almeda,0
12,0,Alysha,0
12,0,Amira,0
12,0,Ammy,0
12,0,Anabelle,0
12,0,Anesia,0
12,0,Angelisa,0
12,0,Anise,0
12,0,Annmargaret,0
12,0,Antonetta,0
12,0,Araseli,0
12,35,Arden,0.7446808510638298
12,0,Ariella,0
12,0,Arletta,0
12,17,Arlyn,0.5862068965517241
12,0,Audree,0
12,0,Audrie,0
12,0,Bernette,0
12,0,Beronica,0
12,0,Billijo,0
12,0,Bonniejean,0
12,522,Brady,0.9775280898876404
12,63,Britton,0.84
12,0,Cameo,0
12,0,Camila,0
12,0,Candise,0
12,0,Capri,0
12,0,Cariann,0
12,0,Carolanne,0
12,0,Carra,0
12,13,Cassidy,0.52
12,0,Cerise,0
12,0,Char,0
12,0,Charlott,0
12,0,Charmagne,0
12,0,Charnell,0
12,0,Chauna,0
12,0,Chemaine,0
12,0,Cherl,0
12,0,Chonda,0
12,0,Chrisanne,0
12,0,Christella,0
12,0,Cindra,0
12,0,Clarisse,0
12,0,Cookie,0
12,0,Corinda,0
12,0,Corri,0
12,0,Cristela,0
12,0,Cyrena,0
12,0,Daleen,0
12,0,Dama,0
12,0,Darah,0
12,0,Darcella,0
12,348,Daren,0.9666666666666667
12,0,Darnella,0
12,5,Davi,0.29411764705882354
12,0,Dawanna,0
12,0,Daylene,0
12,0,Deatra,0
12,0,Delita,0
12,0,Denetra,0
12,0,Deniese,0
12,67,Desi,0.8481012658227848
12,0,Desirea,0
12,0,Devi,0
12,0,Devina,0
12,634,Dominic,0.9814241486068112
12,17,Doral,0.5862068965517241
12,7,Dorris,0.3684210526315789
12,35,Dorsey,0.7446808510638298
12,0,Drina,0
12,0,Dulce,0
12,0,Dustine,0
12,0,Electra,0
12,0,Elka,0
12,0,Elysa,0
12,0,Ereka,0
12,0,Ericca,0
12,0,Evamarie,0
12,0,Falisa,0
12,0,Felipa,0
12,0,Franci,0
12,0,Geana,0
12,0,Genell,0
12,0,Genevia,0
12,0,Gennie,0
12,41,Gentry,0.7735849056603774
12,0,Georgeanne,0
12,0,Gerilyn,0
12,0,Giuliana,0
12,0,Glorie,0
12,0,Gregoria,0
12,0,Hali,0
12,0,Hedy,0
12,0,Helaine,0
12,5,Hillery,0.29411764705882354
12,0,Imogene,0
12,0,Iraida,0
12,18,Jamy,0.6
12,0,Janay,0
12,0,Janeth,0
12,0,Jeanny,0
12,0,Jenefer,0
12,0,Jennene,0
12,0,Jennfer,0
12,0,Jerusha,0
12,0,Jodean,0
12,0,Johana,0
12,0,Johanne,0
12,0,Joline,0
12,0,Jolita,0
12,0,Jonda,0
12,0,Juanetta,0
12,638,Julian,0.9815384615384616
12,0,Kalene,0
12,0,Karilyn,0
12,0,Karmon,0
12,0,Kasondra,0
12,0,Kelie,0
12,0,Kiana,0
12,0,Kimm,0
12,0,Koleen,0
12,0,Kourtney,0
12,0,Kyndra,0
12,0,Kyri,0
12,0,Lalania,0
12,0,Lamona,0
12,0,Landra,0
12,0,Lanise,0
12,0,Laquitta,0
12,0,Larina,0
12,77,Laron,0.8651685393258427
12,0,Lashona,0
12,0,Lashonna,0
12,0,Latia,0
12,0,Latonda,0
12,0,Latressa,0
12,0,Lauralyn,0
12,0,Lavena,0
12,0,Leigha,0
12,0,Leonore,0
12,1003,Lewis,0.9881773399014778
12,0,Lianna,0
12,0,Ligia,0
12,0,Linea,0
12,0,Lisandra,0
12,0,Lisset,0
12,0,Lonnette,0
12,26,Loran,0.6842105263157895
12,0,Lulu,0
12,0,Lurdes,0
12,0,Lynley,0
12,0,Madaline,0
12,0,Mahala,0
12,0,Malanie,0
12,0,Manette,0
12,0,Maralee,0
12,0,Marca,0
12,55,Marcell,0.8208955223880597
12,0,Marijo,0
12,10,Marin,0.45454545454545453
12,0,Maritsa,0
12,0,Mariza,0
12,0,Marketa,0
12,0,Marlinda,0
12,24,Marlowe,0.6666666666666666
12,0,Marry,0
12,0,Maryhelen,0
12,0,Marykay,0
12,0,Marylouise,0
12,0,Meleah,0
12,0,Melessia,0
12,0,Merlene,0
12,0,Michela,0
12,0,Millisa,0
12,0,Minna,0
12,0,Moana,0
12,0,Montina,0
12,2554,Nathan,0.995323460639127
12,755,Nelson,0.984354628422425
12,0,Nicolasa,0
12,0,Nicoletta,0
12,0,Norene,0
12,0,Odelia,0
12,0,Olympia,0
12,0,Ondrea,0
12,0,Ozella,0
12,0,Peaches,0
12,0,Pebbles,0
12,0,Perri,0
12,0,Radonna,0
12,0,Ramonia,0
12,0,Raquelle,0
12,1036,Raul,0.9885496183206107
12,0,Raychelle,0
12,0,Rayetta,0
12,0,Rayne,0
12,0,Rebeka,0
12,9,Rebel,0.42857142857142855
12,0,Reiko,0
12,0,Renia,0
12,0,Rennee,0
12,0,Requel,0
12,0,Richell,0
12,0,Rolonda,0
12,0,Roslind,0
12,0,Roxan,0
12,0,Samira,0
12,0,Sha,0
12,0,Shakira,0
12,0,Sharina,0
12,0,Sharol,0
12,0,Sharra,0
12,0,Shawnte,0
12,0,Shawntell,0
12,0,Shellia,0
12,0,Shellye,0
12,0,Shelonda,0
12,0,Shenise,0
12,0,Sheria,0
12,0,Shewanda,0
12,0,Shilpa,0
12,0,Shonnie,0
12,0,Shonya,0
12,0,Shree,0
12,0,Shundra,0
12,0,Sonal,0
12,0,Sonni,0
12,0,Suann,0
12,0,Suprena,0
12,0,Talya,0
12,0,Tamantha,0
12,0,Tamekia,0
12,0,Tamisha,0
12,0,Tangelia,0
12,0,Taunia,0
12,0,Tenesha,0
12,0,Tinia,0
12,0,Tinika,0
12,0,Tonetta,0
12,0,Tonisha,0
12,0,Tonnette,0
12,0,Toye,0
12,0,Trica,0
12,0,Tristin,0
12,0,Tunisia,0
12,0,Valrie,0
12,0,Vashti,0
12,0,Venetta,0
12,0,Vivien,0
12,0,Voncia,0
12,0,Vonna,0
12,0,Wenonah,0
12,0,Wonder,0
12,0,Wylene,0
12,0,Wynetta,0
12,0,Ximena,0
12,0,Zonya,0
11,0,Adraine,0
11,0,Adrea,0
11,0,Adrena,0
11,0,Ailene,0
11,0,Alys,0
11,0,Andrienne,0
11,0,Andrina,0
11,955,Andy,0.9886128364389234
11,0,Angelete,0
11,0,Angelicque,0
11,0,Anntoinette,0
11,0,Aprille,0
11,8,Arian,0.42105263157894735
11,13,Arin,0.5416666666666666
11,0,Arlana,0
11,204,Aubrey,0.9488372093023256
11,14,Aundra,0.56
11,0,Avril,0
11,0,Belissa,0
11,1189,Bernard,0.9908333333333333
11,0,Betti,0
11,0,Billye,0
11,0,Bracha,0
11,0,Brande,0
11,0,Briggett,0
11,0,Brigida,0
11,0,Camile,0
11,0,Caprecia,0
11,0,Caressa,0
11,0,Carmell,0
11,0,Carmelle,0
11,0,Carmita,0
11,0,Chani,0
11,0,Chanita,0
11,0,Chantele,0
11,0,Charisa,0
11,0,Charlyne,0
11,0,Charman,0
11,0,Charo,0
11,0,Chenell,0
11,0,Chera,0
11,0,Cherelle,0
11,0,Cherene,0
11,0,Cheryn,0
11,0,Chrissa,0
11,0,Christiann,0
11,0,Cinderella,0
11,0,Cinthya,0
11,0,Consandra,0
11,0,Cybele,0
11,0,Cyd,0
11,0,Cyndie,0
11,0,Danice,0
11,0,Darilyn,0
11,0,Dashawn,0
11,0,Davena,0
11,0,Dawanda,0
11,0,Debborah,0
11,0,Delanie,0
11,0,Delise,0
11,0,Demita,0
11,6,Deshaun,0.35294117647058826
11,0,Deshonda,0
11,18,Deven,0.6206896551724138
11,0,Dewana,0
11,0,Didi,0
11,0,Dody,0
11,0,Donni,0
11,0,Donnia,0
11,0,Dorette,0
11,0,Dorlisa,0
11,0,Drusilla,0
11,0,Elanda,0
11,0,Eldora,0
11,0,Elita,0
11,0,Elmira,0
11,0,Elvina,0
11,0,Endora,0
11,0,Enriqueta,0
11,0,Esta,0
11,0,Evelin,0
11,0,Evett,0
11,0,Evetta,0
11,0,Felicitas,0
11,0,Floria,0
11,0,Franchon,0
11,0,Gaylynn,0
11,0,Gaynelle,0
11,0,Geanine,0
11,0,Gema,0
11,6,Genesis,0.35294117647058826
11,0,Genette,0
11,0,Glendora,0
11,0,Glynnis,0
11,0,Gracia,0
11,0,Gwenevere,0
11,0,Hadassah,0
11,0,Happy,0
11,0,Harmony,0
11,1698,Harry,0.9935634874195436
11,1128,Hector,0.990342405618964
11,0,Hortensia,0
11,0,Ilyse,0
11,0,Isaura,0
11,0,Jacci,0
11,0,Jadine,0
11,0,Jamilah,0
11,0,Jeani,0
11,0,Jenita,0
11,0,Jenney,0
11,0,Jera,0
11,171,Jermaine,0.9395604395604396
11,0,Jimmi,0
11,0,Joanette,0
11,0,Joani,0
11,0,Johnnetta,0
11,0,Jolynne,0
11,0,Jonalyn,0
11,0,Jonetta,0
11,0,Jonita,0
11,0,Jowanna,0
11,0,Julann,0
11,0,Juliene,0
11,642,Julio,0.9831546707503829
11,0,Julita,0
11,0,Kamara,0
11,0,Karlin,0
11,0,Kasi,0
11,0,Katheleen,0
11,0,Katricia,0
11,0,Kayce,0
11,0,Kaylin,0
11,0,Kea,0
11,0,Keeli,0
11,0,Keenya,0
11,63,Keir,0.8513513513513513
11,0,Keirsten,0
11,912,Kelvin,0.9880823401950163
11,10,Kem,0.47619047619047616
11,0,Khristi,0
11,0,Kimbly,0
11,0,Kimetha,0
11,0,Kimmarie,0
11,0,Kimmi,0
11,0,Kinda,0
11,0,Kristia,0
11,0,Kristianne,0
11,0,Krysti,0
11,0,Krystina,0
11,0,Kyleen,0
11,0,Labrina,0
11,0,Lachanda,0
11,0,Laray,0
11,0,Larri,0
11,11,Larue,0.5
11,0,Lashauna,0
11,0,Latanja,0
11,0,Latondra,0
11,0,Latoyna,0
11,0,Laveta,0
11,0,Lavona,0
11,0,Legina,0
11,0,Lenae,0
11,0,Lera,0
11,0,Lerae,0
11,0,Levita,0
11,0,Libra,0
11,0,Licia,0
11,0,Liesel,0
11,0,Lilla,0
11,0,Liticia,0
11,0,Loey,0
11,0,Loletha,0
11,0,Lonita,0
11,0,Lonya,0
11,0,Loresa,0
11,0,Loreta,0
11,0,Lorette,0
11,0,Lorey,0
11,0,Lorra,0
11,0,Lorrine,0
11,0,Luna,0
11,0,Lynanne,0
11,0,Lyndi,0
11,0,Lyndia,0
11,0,Lynnett,0
11,0,Madlyn,0
11,0,Marda,0
11,0,Margarete,0
11,0,Margit,0
11,0,Marisel,0
11,0,Marit,0
11,182,Marlin,0.9430051813471503
11,28,Marlow,0.717948717948718
11,0,Marygrace,0
11,0,Marykate,0
11,0,Mathilda,0
11,0,Medora,0
11,0,Meeka,0
11,0,Meena,0
11,0,Michalle,0
11,0,Michelina,0
11,1347,Miguel,0.991899852724595
11,0,Minnette,0
11,0,Molli,0
11,0,Monisha,0
11,0,Mylene,0
11,0,Mylissa,0
11,0,Nadeen,0
11,0,Nakita,0
11,0,Narda,0
11,0,Natanya,0
11,1135,Nathaniel,0.9904013961605584
11,0,Nella,0
11,14,Nevada,0.56
11,0,Nicholette,0
11,0,Noelani,0
11,0,Noell,0
11,0,Noraida,0
11,0,Odetta,0
11,0,Odilia,0
11,0,Palmira,0
11,0,Pammie,0
11,0,Patrese,0
11,0,Petrice,0
11,0,Phylis,0
11,0,Quandra,0
11,0,Queena,0
11,0,Raelyn,0
11,0,Rain,0
11,0,Rea,0
11,0,Reatha,0
11,0,Rema,0
11,0,Renette,0
11,0,Rifka,0
11,0,Ritu,0
11,0,Robbye,0
11,0,Sabrine,0
11,0,Samona,0
11,0,Saralyn,0
11,0,Saunya,0
11,0,Senora,0
11,0,Shamon,0
11,0,Shanelle,0
11,0,Shannette,0
11,0,Shantay,0
11,0,Sharena,0
11,0,Sharmane,0
11,0,Sharna,0
11,0,Shaye,0
11,0,Shelda,0
11,0,Sherrita,0
11,0,Shery,0
11,0,Sheryn,0
11,0,Shonette,0
11,0,Shonte,0
11,0,Slyvia,0
11,412,Stephan,0.9739952718676123
11,0,Sun,0
11,0,Tamberly,0
11,0,Tamesha,0
11,0,Tametha,0
11,0,Tamme,0
11,0,Taneka,0
11,0,Tanesha,0
11,0,Tangy,0
11,0,Taralyn,0
11,0,Tascha,0
11,0,Tasia,0
11,0,Teesha,0
11,0,Teresea,0
11,0,Thereasa,0
11,0,Tiffni,0
11,0,Timika,0
11,0,Tinisha,0
11,0,Titania,0
11,0,Tiwanda,0
11,0,Tomasina,0
11,0,Tracine,0
11,0,Treana,0
11,0,Trenell,0
11,0,Tyanna,0
11,0,Tynetta,0
11,45,Tyree,0.8035714285714286
11,58,Val,0.8405797101449275
11,0,Vallery,0
11,0,Venecia,0
11,0,Venissa,0
11,0,Vesta,0
11,0,Yana,0
11,0,Yashica,0
